Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/dev/items?id=984ddb9a-5088-49a3-8751-eece0439ee12,1,0,68.75292999995963,68.75292999995963,68.75292999995963,68.75292999995963,69.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/dev/items?id=986916fb-b8cb-429e-a151-b16a4f48b32c,1,0,140.47232200005055,140.47232200005055,140.47232200005055,140.47232200005055,64.0,0.00837577179469376,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/dev/items?id=986916fb-b8cb-429e-a151-b16a4f48b32c,1,0,64.3670709999924,64.3670709999924,64.3670709999924,64.3670709999924,69.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
DELETE,/dev/items?id=98aafed6-ef75-463d-a66f-74eb2358b57c,1,0,93.67475800002012,93.67475800002012,93.67475800002012,93.67475800002012,64.0,0.00837577179469376,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/dev/items?id=98aafed6-ef75-463d-a66f-74eb2358b57c,1,0,80.35551599994051,80.35551599994051,80.35551599994051,80.35551599994051,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=98d225f4-6ce7-4ffc-92a1-3b878e14ca3b,1,0,60.61921100001655,60.61921100001655,60.61921100001655,60.61921100001655,64.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/dev/items?id=98d225f4-6ce7-4ffc-92a1-3b878e14ca3b,1,0,79.63725299998714,79.63725299998714,79.63725299998714,79.63725299998714,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=98d5d85e-e203-48fe-b8eb-83c1deeb1e9a,1,0,53.713474999995015,53.713474999995015,53.713474999995015,53.713474999995015,64.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/dev/items?id=98d5d85e-e203-48fe-b8eb-83c1deeb1e9a,1,0,70.38887400005933,70.38887400005933,70.38887400005933,70.38887400005933,69.0,0.00837577179469376,0.0,70,70,70,70,70,70,70,70,70,70,70
DELETE,/dev/items?id=98e9d9d0-83eb-4583-848f-e306e4211c8e,1,0,64.58610000004228,64.58610000004228,64.58610000004228,64.58610000004228,64.0,0.00837577179469376,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/dev/items?id=98e9d9d0-83eb-4583-848f-e306e4211c8e,1,0,79.58268799995949,79.58268799995949,79.58268799995949,79.58268799995949,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=992c7ce6-8420-45d8-b432-92e68b95da9f,1,0,54.39341199996761,54.39341199996761,54.39341199996761,54.39341199996761,64.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/dev/items?id=992c7ce6-8420-45d8-b432-92e68b95da9f,1,0,77.31398500004616,77.31398500004616,77.31398500004616,77.31398500004616,69.0,0.00837577179469376,0.0,77,77,77,77,77,77,77,77,77,77,77
DELETE,/dev/items?id=99e4c535-aae8-42ca-8926-f02d24371376,1,0,62.00135599999612,62.00135599999612,62.00135599999612,62.00135599999612,64.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/dev/items?id=99e4c535-aae8-42ca-8926-f02d24371376,1,0,75.29572400005691,75.29572400005691,75.29572400005691,75.29572400005691,69.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
DELETE,/dev/items?id=9a115d29-c753-4f4e-8c96-020ef1267cb8,1,0,60.116054999980406,60.116054999980406,60.116054999980406,60.116054999980406,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=9a115d29-c753-4f4e-8c96-020ef1267cb8,1,0,51.00316000005023,51.00316000005023,51.00316000005023,51.00316000005023,69.0,0.00837577179469376,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/dev/items?id=9a14bc42-8361-41c2-b213-5b8dc30e823d,1,0,73.06000000005497,73.06000000005497,73.06000000005497,73.06000000005497,64.0,0.00837577179469376,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/dev/items?id=9a14bc42-8361-41c2-b213-5b8dc30e823d,1,0,74.64471800005867,74.64471800005867,74.64471800005867,74.64471800005867,69.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
DELETE,/dev/items?id=9a34c1e9-46eb-46c5-8e4d-516b6e0a18b7,1,0,60.49456799996733,60.49456799996733,60.49456799996733,60.49456799996733,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=9a34c1e9-46eb-46c5-8e4d-516b6e0a18b7,1,0,58.79933500000334,58.79933500000334,58.79933500000334,58.79933500000334,69.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/dev/items?id=9b000b64-7778-4b5a-b71a-26b2956e6307,1,0,195.500251999988,195.500251999988,195.500251999988,195.500251999988,64.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/dev/items?id=9b000b64-7778-4b5a-b71a-26b2956e6307,1,0,81.59182300005341,81.59182300005341,81.59182300005341,81.59182300005341,69.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/dev/items?id=9c14659d-516a-432e-8d8e-63225721a500,1,0,77.5245030000633,77.5245030000633,77.5245030000633,77.5245030000633,64.0,0.00837577179469376,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/dev/items?id=9c14659d-516a-432e-8d8e-63225721a500,1,0,54.05521099999078,54.05521099999078,54.05521099999078,54.05521099999078,69.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/dev/items?id=9c3acd90-e7a6-4af8-bb05-0da5bef3c137,1,0,177.55581400001574,177.55581400001574,177.55581400001574,177.55581400001574,64.0,0.00837577179469376,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/dev/items?id=9c3acd90-e7a6-4af8-bb05-0da5bef3c137,1,0,60.17453699996622,60.17453699996622,60.17453699996622,60.17453699996622,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=9dd8078c-6e83-4fc6-91bb-a56e38f8fb1a,1,0,64.56179899998915,64.56179899998915,64.56179899998915,64.56179899998915,64.0,0.00837577179469376,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/dev/items?id=9dd8078c-6e83-4fc6-91bb-a56e38f8fb1a,1,0,61.834549999957744,61.834549999957744,61.834549999957744,61.834549999957744,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=9ddd0cf3-280f-4079-8193-6387b70e0dd1,1,0,59.66535400000339,59.66535400000339,59.66535400000339,59.66535400000339,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=9ddd0cf3-280f-4079-8193-6387b70e0dd1,1,0,70.96426199996131,70.96426199996131,70.96426199996131,70.96426199996131,69.0,0.00837577179469376,0.0,71,71,71,71,71,71,71,71,71,71,71
DELETE,/dev/items?id=9f4e9679-d754-4bd5-8b5d-1ae33645a3d2,1,0,49.89349400000265,49.89349400000265,49.89349400000265,49.89349400000265,64.0,0.00837577179469376,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/dev/items?id=9f4e9679-d754-4bd5-8b5d-1ae33645a3d2,1,0,79.88074800005052,79.88074800005052,79.88074800005052,79.88074800005052,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=9f5d1a26-0851-42bc-9449-ed55fa582829,1,0,87.11683500007439,87.11683500007439,87.11683500007439,87.11683500007439,64.0,0.00837577179469376,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/dev/items?id=9f5d1a26-0851-42bc-9449-ed55fa582829,1,0,55.44751800005088,55.44751800005088,55.44751800005088,55.44751800005088,69.0,0.00837577179469376,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/dev/items?id=9f73897e-029a-468c-b554-c1e0b0671482,1,0,78.96639900002356,78.96639900002356,78.96639900002356,78.96639900002356,64.0,0.00837577179469376,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/dev/items?id=9f73897e-029a-468c-b554-c1e0b0671482,1,0,75.4794969999466,75.4794969999466,75.4794969999466,75.4794969999466,69.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
DELETE,/dev/items?id=9fff6fef-ccd1-4bcd-8f94-67601959685f,1,0,72.70107900001221,72.70107900001221,72.70107900001221,72.70107900001221,64.0,0.00837577179469376,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/dev/items?id=9fff6fef-ccd1-4bcd-8f94-67601959685f,1,0,52.36348099992938,52.36348099992938,52.36348099992938,52.36348099992938,69.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/dev/items?id=a077c02e-deb7-46ae-8f35-9762a89fb57a,1,0,79.18488499990417,79.18488499990417,79.18488499990417,79.18488499990417,64.0,0.00837577179469376,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/dev/items?id=a077c02e-deb7-46ae-8f35-9762a89fb57a,1,0,79.84666200002266,79.84666200002266,79.84666200002266,79.84666200002266,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=a24d81c3-b0c2-4198-a0a1-bc5823b7e8b2,1,0,80.3607179999517,80.3607179999517,80.3607179999517,80.3607179999517,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=a24d81c3-b0c2-4198-a0a1-bc5823b7e8b2,1,0,80.05839999998443,80.05839999998443,80.05839999998443,80.05839999998443,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=a30ab84d-52a6-4ce1-9f90-b13abadf58f9,1,0,49.751326999967205,49.751326999967205,49.751326999967205,49.751326999967205,64.0,0.00837577179469376,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/dev/items?id=a30ab84d-52a6-4ce1-9f90-b13abadf58f9,1,0,44.512235999945915,44.512235999945915,44.512235999945915,44.512235999945915,69.0,0.00837577179469376,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/dev/items?id=a320fb24-52bb-429e-a83e-920709be2021,1,0,79.61825699999281,79.61825699999281,79.61825699999281,79.61825699999281,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=a320fb24-52bb-429e-a83e-920709be2021,1,0,72.43219099996168,72.43219099996168,72.43219099996168,72.43219099996168,69.0,0.00837577179469376,0.0,72,72,72,72,72,72,72,72,72,72,72
DELETE,/dev/items?id=a34f7154-4f56-4059-bf1f-b8e6d9db47dd,1,0,61.628859000052216,61.628859000052216,61.628859000052216,61.628859000052216,64.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/dev/items?id=a34f7154-4f56-4059-bf1f-b8e6d9db47dd,1,0,57.75909099997989,57.75909099997989,57.75909099997989,57.75909099997989,69.0,0.00837577179469376,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/dev/items?id=a3cdb9ac-725d-44fc-ada3-8bd072f698eb,1,0,75.04367799992906,75.04367799992906,75.04367799992906,75.04367799992906,64.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/dev/items?id=a3cdb9ac-725d-44fc-ada3-8bd072f698eb,1,0,81.65406199998415,81.65406199998415,81.65406199998415,81.65406199998415,69.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/dev/items?id=a49c6b5e-bd02-43a1-8ff5-593e9371e23c,1,0,81.7672540000558,81.7672540000558,81.7672540000558,81.7672540000558,64.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/dev/items?id=a49c6b5e-bd02-43a1-8ff5-593e9371e23c,1,0,64.32911600006719,64.32911600006719,64.32911600006719,64.32911600006719,69.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
DELETE,/dev/items?id=a526b722-b523-4c3b-ab33-653caba4e2dc,1,0,63.78405299994938,63.78405299994938,63.78405299994938,63.78405299994938,64.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/dev/items?id=a526b722-b523-4c3b-ab33-653caba4e2dc,1,0,62.75005800000599,62.75005800000599,62.75005800000599,62.75005800000599,69.0,0.00837577179469376,0.0,63,63,63,63,63,63,63,63,63,63,63
DELETE,/dev/items?id=a57d0a8a-d8d9-4253-a8e9-1dce321a2f09,1,0,194.5749109999042,194.5749109999042,194.5749109999042,194.5749109999042,64.0,0.00837577179469376,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/dev/items?id=a57d0a8a-d8d9-4253-a8e9-1dce321a2f09,1,0,58.04377899994506,58.04377899994506,58.04377899994506,58.04377899994506,69.0,0.00837577179469376,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/dev/items?id=a603d0ee-6515-48c1-9ea5-932242cf14d0,1,0,70.89646600002197,70.89646600002197,70.89646600002197,70.89646600002197,64.0,0.00837577179469376,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/dev/items?id=a603d0ee-6515-48c1-9ea5-932242cf14d0,1,0,61.83536900005038,61.83536900005038,61.83536900005038,61.83536900005038,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=a6054c88-94ed-4382-951b-fac8402fdba1,1,0,59.34515299998111,59.34515299998111,59.34515299998111,59.34515299998111,64.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/dev/items?id=a6054c88-94ed-4382-951b-fac8402fdba1,1,0,59.50454000003447,59.50454000003447,59.50454000003447,59.50454000003447,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=a6391d0a-b944-48ab-8043-926f03e666b9,1,0,82.80696499991791,82.80696499991791,82.80696499991791,82.80696499991791,64.0,0.00837577179469376,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/dev/items?id=a6391d0a-b944-48ab-8043-926f03e666b9,1,0,89.7515020000128,89.7515020000128,89.7515020000128,89.7515020000128,69.0,0.00837577179469376,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/dev/items?id=a657de33-6623-4eaf-9b3a-cc98745575fd,1,0,80.45029099992007,80.45029099992007,80.45029099992007,80.45029099992007,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=a657de33-6623-4eaf-9b3a-cc98745575fd,1,0,82.35940600002323,82.35940600002323,82.35940600002323,82.35940600002323,69.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/dev/items?id=a70507f8-ed14-4b9e-98d7-c479b5912968,1,0,120.54723400001421,120.54723400001421,120.54723400001421,120.54723400001421,64.0,0.00837577179469376,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/dev/items?id=a70507f8-ed14-4b9e-98d7-c479b5912968,1,0,59.51299100001961,59.51299100001961,59.51299100001961,59.51299100001961,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=a757be22-d09a-4803-be9f-d0e873518a94,1,0,63.14033399996788,63.14033399996788,63.14033399996788,63.14033399996788,64.0,0.00837577179469376,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/dev/items?id=a757be22-d09a-4803-be9f-d0e873518a94,1,0,51.5279940000255,51.5279940000255,51.5279940000255,51.5279940000255,69.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/dev/items?id=a7936fa0-2b96-47aa-b5dd-a7e755c44f3b,1,0,53.67561899993234,53.67561899993234,53.67561899993234,53.67561899993234,64.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/dev/items?id=a7936fa0-2b96-47aa-b5dd-a7e755c44f3b,1,0,195.96537500001432,195.96537500001432,195.96537500001432,195.96537500001432,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=a7a54673-9111-461f-8e95-cb4aae0f90f7,1,0,183.425179999972,183.425179999972,183.425179999972,183.425179999972,64.0,0.00837577179469376,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/dev/items?id=a7a54673-9111-461f-8e95-cb4aae0f90f7,1,0,174.72735799992734,174.72735799992734,174.72735799992734,174.72735799992734,69.0,0.00837577179469376,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/dev/items?id=a7c3fe18-42f1-4025-b7e6-4bd21d50241b,1,0,49.599754000041685,49.599754000041685,49.599754000041685,49.599754000041685,64.0,0.00837577179469376,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/dev/items?id=a7c3fe18-42f1-4025-b7e6-4bd21d50241b,1,0,62.14657299994997,62.14657299994997,62.14657299994997,62.14657299994997,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=a7c5f3df-093c-49db-b928-709e85332b2b,1,0,92.78699000003598,92.78699000003598,92.78699000003598,92.78699000003598,64.0,0.00837577179469376,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/dev/items?id=a7c5f3df-093c-49db-b928-709e85332b2b,1,0,198.68205000000216,198.68205000000216,198.68205000000216,198.68205000000216,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=a7f3c585-270f-408f-85f5-35a1bd6ce919,1,0,59.205658999985644,59.205658999985644,59.205658999985644,59.205658999985644,64.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/dev/items?id=a7f3c585-270f-408f-85f5-35a1bd6ce919,1,0,70.9645349999164,70.9645349999164,70.9645349999164,70.9645349999164,69.0,0.00837577179469376,0.0,71,71,71,71,71,71,71,71,71,71,71
DELETE,/dev/items?id=a801635d-0600-407f-9d50-3de4201c690a,1,0,65.82746500009762,65.82746500009762,65.82746500009762,65.82746500009762,64.0,0.00837577179469376,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/dev/items?id=a801635d-0600-407f-9d50-3de4201c690a,1,0,79.70193100004508,79.70193100004508,79.70193100004508,79.70193100004508,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=a805bafa-8474-4bc8-9296-4ce8d52e89b1,1,0,66.53101400002015,66.53101400002015,66.53101400002015,66.53101400002015,64.0,0.00837577179469376,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/dev/items?id=a805bafa-8474-4bc8-9296-4ce8d52e89b1,1,0,56.82799500004876,56.82799500004876,56.82799500004876,56.82799500004876,69.0,0.00837577179469376,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/dev/items?id=a82a1c0f-3b57-44aa-b000-9a24eb9c3e9f,1,0,57.63659000001553,57.63659000001553,57.63659000001553,57.63659000001553,64.0,0.00837577179469376,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/dev/items?id=a82a1c0f-3b57-44aa-b000-9a24eb9c3e9f,1,0,95.25287600001775,95.25287600001775,95.25287600001775,95.25287600001775,69.0,0.00837577179469376,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/dev/items?id=a8676a1d-3961-44ff-8c6b-cdd3c6d1e4bb,1,0,81.75490399992213,81.75490399992213,81.75490399992213,81.75490399992213,64.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/dev/items?id=a8676a1d-3961-44ff-8c6b-cdd3c6d1e4bb,1,0,74.52042700003858,74.52042700003858,74.52042700003858,74.52042700003858,69.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
DELETE,/dev/items?id=a8e3ee59-7578-4f28-b1ce-2f5eceb33014,1,0,64.06782199996996,64.06782199996996,64.06782199996996,64.06782199996996,64.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/dev/items?id=a8e3ee59-7578-4f28-b1ce-2f5eceb33014,1,0,80.72717400000329,80.72717400000329,80.72717400000329,80.72717400000329,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=a8e6e068-8709-41a2-84b9-a66772c5bd20,1,0,61.89197399999102,61.89197399999102,61.89197399999102,61.89197399999102,64.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/dev/items?id=a8e6e068-8709-41a2-84b9-a66772c5bd20,1,0,88.11210800001845,88.11210800001845,88.11210800001845,88.11210800001845,69.0,0.00837577179469376,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/dev/items?id=aa440fb3-aad5-4253-8cf5-fc5290512121,1,0,74.13776500004587,74.13776500004587,74.13776500004587,74.13776500004587,64.0,0.00837577179469376,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,/dev/items?id=aa440fb3-aad5-4253-8cf5-fc5290512121,1,0,95.1634320000494,95.1634320000494,95.1634320000494,95.1634320000494,69.0,0.00837577179469376,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/dev/items?id=aa8bc804-a2c5-482a-919c-3b38869547f8,1,0,75.19762499998706,75.19762499998706,75.19762499998706,75.19762499998706,64.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/dev/items?id=aa8bc804-a2c5-482a-919c-3b38869547f8,1,0,81.1558770000147,81.1558770000147,81.1558770000147,81.1558770000147,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=aad45d85-17a4-48c0-b498-ee84598a55e3,1,0,51.973875000044245,51.973875000044245,51.973875000044245,51.973875000044245,64.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/dev/items?id=aad45d85-17a4-48c0-b498-ee84598a55e3,1,0,69.41461700000673,69.41461700000673,69.41461700000673,69.41461700000673,69.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/dev/items?id=aad780f1-1ed3-47c7-a33d-18d5ed6544c7,1,0,79.736271999991,79.736271999991,79.736271999991,79.736271999991,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=aad780f1-1ed3-47c7-a33d-18d5ed6544c7,1,0,51.08423199999379,51.08423199999379,51.08423199999379,51.08423199999379,69.0,0.00837577179469376,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/dev/items?id=abe49a43-d8d0-44f5-8592-6b6ca12ad74c,1,0,56.96331800004373,56.96331800004373,56.96331800004373,56.96331800004373,64.0,0.00837577179469376,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/dev/items?id=abe49a43-d8d0-44f5-8592-6b6ca12ad74c,1,0,51.174210999988645,51.174210999988645,51.174210999988645,51.174210999988645,69.0,0.00837577179469376,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/dev/items?id=ac2c4e23-d4c6-4639-9813-914d7661c411,1,0,73.14165000002504,73.14165000002504,73.14165000002504,73.14165000002504,64.0,0.00837577179469376,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/dev/items?id=ac2c4e23-d4c6-4639-9813-914d7661c411,1,0,71.08484800005499,71.08484800005499,71.08484800005499,71.08484800005499,69.0,0.00837577179469376,0.0,71,71,71,71,71,71,71,71,71,71,71
DELETE,/dev/items?id=ac81fb96-ecab-4d38-b3d5-55b3ea66167b,1,0,63.93473000002814,63.93473000002814,63.93473000002814,63.93473000002814,64.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/dev/items?id=ac81fb96-ecab-4d38-b3d5-55b3ea66167b,1,0,76.71779999998307,76.71779999998307,76.71779999998307,76.71779999998307,69.0,0.00837577179469376,0.0,77,77,77,77,77,77,77,77,77,77,77
DELETE,/dev/items?id=acb60f45-b4d0-4749-865d-65cd882f0545,1,0,67.32534200000373,67.32534200000373,67.32534200000373,67.32534200000373,64.0,0.00837577179469376,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/dev/items?id=acb60f45-b4d0-4749-865d-65cd882f0545,1,0,77.99834100001135,77.99834100001135,77.99834100001135,77.99834100001135,69.0,0.00837577179469376,0.0,78,78,78,78,78,78,78,78,78,78,78
