Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764845831,25,,Aggregated,29.800000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2822,0,53,63.63067043621478,22.465841999974145,1117.1092769999973,78.28490432317506
1764845832,25,,Aggregated,30.300000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2855,0,53,63.610738651137616,22.465841999974145,1117.1092769999973,78.33204903677758
1764845833,25,,Aggregated,30.800000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2883,0,53,63.5865620724932,22.465841999974145,1117.1092769999973,78.2556364897676
1764845834,25,,Aggregated,30.300000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2899,0,53,63.49842134667056,22.465841999974145,1117.1092769999973,78.23939289410141
1764845835,25,,Aggregated,32.100000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2940,0,53,63.421029333672735,22.465841999974145,1117.1092769999973,78.26666666666667
1764845836,25,,Aggregated,31.000000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2978,0,53,63.37071428911954,22.465841999974145,1117.1092769999973,78.27938213566152
1764845837,25,,Aggregated,29.600000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2989,0,53,63.36784861960457,22.465841999974145,1117.1092769999973,78.197724991636
1764845838,25,,Aggregated,30.600000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3020,0,53,63.34959897980062,22.465841999974145,1117.1092769999973,78.20596026490067
1764845839,25,,Aggregated,31.800000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3057,0,53,63.294809460581554,22.465841999974145,1117.1092769999973,78.21884200196271
1764845840,25,,Aggregated,30.100000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3080,0,53,63.165600398700626,22.465841999974145,1117.1092769999973,78.17987012987012
1764845842,25,,Aggregated,29.700000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3111,0,53,63.227059550304695,22.465841999974145,1117.1092769999973,78.17614914818387
1764845843,25,,Aggregated,29.600000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3129,0,53,63.12359645957105,22.465841999974145,1117.1092769999973,78.09491850431448
1764845844,25,,Aggregated,28.300000,0.000000,53,59,60,63,140,160,180,190,990,1100,1100,3165,0,53,63.04890848657122,22.465841999974145,1117.1092769999973,78.11627172195892
1764845845,25,,Aggregated,26.300000,0.000000,53,59,60,63,140,170,180,190,990,1100,1100,3184,0,53,63.079260491833494,22.465841999974145,1117.1092769999973,78.12625628140704
1764845846,25,,Aggregated,26.300000,0.000000,53,59,60,63,140,160,180,190,990,1100,1100,3216,0,53,63.02207271921576,22.465841999974145,1117.1092769999973,78.12562189054727
1764845847,25,,Aggregated,27.900000,0.000000,53,59,60,63,140,160,180,190,990,1100,1100,3242,0,53,62.930611136951924,22.465841999974145,1117.1092769999973,78.09222702035781
1764845848,25,,Aggregated,27.200000,0.000000,53,59,60,63,140,160,180,190,990,1100,1100,3273,0,53,62.88918915612526,22.465841999974145,1117.1092769999973,78.12862816987473
